text
....because he doesn't even live there! He wants to raise taxes and kill healthcare. On Tuesday #VoteKarenHandel.
Karen Handel's opponent in #GA06 can't even vote in the district he wants to represent....
....because he doesn't live there! He wants to raise taxes &amp; kill healthcare. On Tuesday #VoteKarenHandel.
Karen Handle's opponent in #GA06 can't even vote in the district he wants to represent....
....getting great border security and healthcare. #VoteRalphNorman tomorrow!
Ralph Norman who is running for Congress in SC's 5th District
The Dems want to stop tax cuts good healthcare and Border Security.Their ObamaCare is dead with 100% increases in P's. Vote now for Karen H
Camp David is a very special place. An honor to have spent the weekend there. Military runs it so well and are so proud of what they do!
The new Rasmussen Poll one of the most accurate in the 2016 Election
...massive regulation cuts 36 new legislative bills signed
The MAKE AMERICA GREAT AGAIN agenda is doing very well despite the distraction of the Witch Hunt. Many new jobs high business enthusiasm
Thoughts and prayers with the sailors of USS Fitzgerald and their families. Thank you to our Japanese allies for th… 
Back from Miami where my Cuban/American friends are very happy with what I signed today. Another campaign promise that I did not forget!
National Security Presidential Memorandum on Strengthening the Policy of the United States Toward Cuba
Remarks by President Trump on the Policy of the U.S.A. Towards Cuba
Great news! #MAGA 
I am being investigated for firing the FBI Director by the man who told me to fire the FBI Director! Witch Hunt
Despite the phony Witch Hunt going on in America the economic &amp; jobs numbers are great. Regulations way down
The Fake News Media hates when I use what has turned out to be my very powerful Social Media - over 100 million people! I can go around them
After 7 months of investigations &amp; committee hearings about my collusion with the Russians nobody has been able to show any proof. Sad!
"#CongressionalBaseballGameCrooked H destroyed phones w/ hammer 'bleached' emails"""
Why is that Hillary Clintons family and Dems dealings with Russia are not looked at but my non-dealings are?
You are witnessing the single greatest WITCH HUNT in American political history - led by some very bad and conflicted people! #MAGA
They made up a phony collusion with the Russians story found zero proof
Just left hospital. Rep. Steve Scalise one of the truly great people
Happy birthday to U.S. ARMY and our soldiers. Thank you for your bravery sacrifices
Rep. Steve Scalise of Louisiana a true friend and patriot
Just got back from Wisconsin. Great day great people!
Just arrived in Wisconsin to discuss JOBS JOBS
2 million more people just dropped out of ObamaCare. It is in a death spiral. Obstructionist Democrats gave up have no answer = resist!
Heading to the Great State of Wisconsin to talk about JOBS JOBS
Fake News is at an all time high. Where is their apology to me for all of the incorrect stories???
A.G. Lynch made law enforcement decisions for political purposes...gave Hillary Clinton a free pass and protection. Totally illegal!
Well as predicted
The Fake News Media has never been so wrong or so dirty. Purposely incorrect stories and phony sources to meet their agenda of hate. Sad!
Congratulations!
We will NEVER FORGET the victims who lost their lives one year ago today in the horrific #PulseNightClub shooting.… 
Great numbers on the economy. All of our work including the passage of many bills &amp; regulation killing Executive Orders
My daughter Ivanka
The Democrats have no message not on economics
I believe the James Comey leaks will be far more prevalent than anyone ever thought possible. Totally illegal? Very 'cowardly!'
...way up. Regulations way down. 600 000+ new jobs added. Unemployment down to 4.3%. Business and economic enthusiasm way up- record levels!
The #FakeNews MSM doesn't report the great economic news since Election Day. #DOW up 16%. #NASDAQ up 19.5%. Drilling &amp; energy sector...
America is going to build again. Under budget and ahead of schedule. Time to put #AmericaFirst! #InfrastructureWeek… 
Time to start building in our country with American workers &amp; with American iron
to restore OUR dreams
Congratulations to Jeb Hensarling &amp; Republicans on successful House vote to repeal major parts of the 2010 Dodd-Frank financial law. GROWTH!
Despite so many false statements and lies total and complete vindication...and WOW
Getting ready to leave for Cincinnati in the GREAT STATE of OHIO
I will be nominating Christopher A. Wray a man of impeccable credentials
Senate passed the VA Accountability Act. The House should get this bill to my desk ASAP! We can’t tolerate substandard care for our vets.
#ICYMI: Announcement of Air Traffic Control Initiative
Today we remember the courage and bravery of our troops that stormed the beaches of Normandy 73 years ago. #DDay… 
...extremism and all reference was pointing to Qatar. Perhaps this will be the beginning of the end to the horror of terrorism!
So good to see the Saudi Arabia visit with the King and 50 countries already paying off. They said they would take a hard line on funding...
Sorry folks but if I would have relied on the Fake News of CNN
During my recent trip to the Middle East I stated that there can no longer be funding of Radical Ideology. Leaders pointed to Qatar - look!
The FAKE MSM is working so hard trying to get me not to use Social Media. They hate that I can get the honest and unfiltered message out.
Big meeting today with Republican leadership concerning Tax Cuts and Healthcare. We are all pushing hard - must get it right!
That's right we need a TRAVEL BAN for certain DANGEROUS countries
Today I announced an Air Traffic Control Initiative to take American air travel into the future - finally!
Pathetic excuse by London Mayor Sadiq Khan who had to think fast on his no reason to be alarmed statement. MSM is working hard to sell it!
In any event we are EXTREME VETTING people coming into the U.S. in order to help keep our country safe. The courts are slow and political!
The Justice Dept. should ask for an expedited hearing of the watered down Travel Ban before the Supreme Court - &amp; seek much tougher version!
The Justice Dept. should have stayed with the original Travel Ban not the watered down
People the lawyers and the courts can call it whatever they want
Do you notice we are not having a gun debate right now? That's because they used knives and a truck!
At least 7 dead and 48 wounded in terror attack and Mayor of London says there is no reason to be alarmed!
We must stop being politically correct and get down to the business of security for our people. If we don't get smart it will only get worse
Whatever the United States can do to help out in London and the U. K. we will be there - WE ARE WITH YOU. GOD BLESS!
We need to be smart vigilant and tough. We need the courts to give us back our rights. We need the Travel Ban as an extra level of safety!
MAKE AMERICA GREAT AGAIN!
"My job as President is to do everything within my power to give America a level playing field. #AmericaFirstThe big story is the unmasking and surveillance of people that took place during the Obama Administration."""
I will be announcing my decision on Paris Accord Thursday at 3:00 P.M. The White House Rose Garden. MAKE AMERICA GREAT AGAIN!
Crooked Hillary Clinton now blames everybody but herself refuses to say she was a terrible candidate. Hits Facebook &amp; even Dems &amp; DNC.
We traveled the world to strengthen long-standing alliances and to form new partnerships. See more at:… 
I will be announcing my decision on the Paris Accord over the next few days. MAKE AMERICA GREAT AGAIN!
Hopefully Republican Senators good people all
Kathy Griffin should be ashamed of herself. My children especially my 11 year old son
...case against him &amp; now wants to clear his name by showing the false or misleading testimony by James Comey John Brennan... Witch Hunt!
So now it is reported that the Democrats who have excoriated Carter Page about Russia
Who can figure out the true meaning of covfefe ??? Enjoy!
Despite the constant negative press covfefe
The U.S. Senate should switch to 51 votes immediately
Russian officials must be laughing at the U.S. &amp; how a lame excuse for why the Dems lost the election has taken over the Fake News.
We have a MASSIVE trade deficit with Germany plus they pay FAR LESS than they should on NATO &amp; military. Very bad for U.S. This will change
I look forward to paying my respects to our brave men and women on this Memorial Day at Arlington National Cemetery later this morning.
Today we remember the men and women who made the ultimate sacrifice in serving. Thank you God bless your families &amp; God bless the USA!
North Korea has shown great disrespect for their neighbor China
"Honoring the men and women who made the ultimate sacrifice in service to America. Home of the free because of the brave. #MemorialDayThe Fake News Media works hard at disparaging &amp; demeaning my use of social media because they don't want America to hear the real story!"""
The massive TAX CUTS/REFORM that I have submitted is moving along in the process very well actually ahead of schedule. Big benefits to all!
I suggest that we add more dollars to Healthcare and make it the best anywhere. ObamaCare is dead - the Republicans will do much better!
British Prime Minister May was very angry that the info the U.K. gave to U.S. about Manchester was leaked. Gave me full details!
Does anyone notice how the Montana Congressional race was such a big deal to Dems &amp; Fake News until the Republican won? V was poorly covered
....it is very possible that those sources don't exist but are made up by fake news writers. #FakeNews is the enemy!
Does anyone notice how the Montana Congressional race was such a big deal to Dems &amp; Fake News until the Republican won? V was poorly covered
....it is very possible that those sources don't exsist but are made up by fake news writers. #FakeNews is the enemy!
Whenever you see the words 'sources say' in the fake news media and they don't mention names....
It is my opinion that many of the leaks coming out of the White House are fabricated lies made up by the #FakeNews media.
Just returned from Europe. Trip was a great success for America. Hard work but big results!
Big win in Montana for Republicans!
Big win in Montana for Republicans! We
Just arrived in Italy after having a very successful NATO meeting in Brussels. Told other nations they must pay more not fair to U.S.
Bringing hundreds of billions of dollars back to the U.S.A. from the Middle East - which will mean JOBS JOBS
....we push for the removal of all trade-distorting practices....to foster a truly level playing field.
Just left the #G7Summit. Had great meetings on everything especially on trade where....
I will make my final decision on the Paris Accord next week!
Many NATO countries have agreed to step up payments considerably as they should. Money is beginning to pour in- NATO will be much stronger.
Big G7 meetings today. Lots of very important matters under discussion. First on the list of course
"Terrorists are engaged in a war against civilization- it is up to all who value life to confront &amp; defeat this evilGetting ready to engage G7 leaders on many issues including economic growth terrorism"""
Just arrived in Italy for the G7. Trip has been very successful. We made and saved the USA many billions of dollars and millions of jobs.
Thank you for your support. Together we will MAKE AMERICA SAFE AND GREAT AGAIN!
Today's ceremony is a day for both remembrance and resolve.
Thank you for the warm welcome to Brussels Belgium this afternoon! 
Honor of a lifetime to meet His Holiness Pope Francis. I leave the Vatican more determined than ever to pursue PEAC… 
All civilized nations must join together to protect human life and the sacred right of our citizens to live in safety and in peace.
Israel Saudi Arabia and the Middle East were great. Trying hard for PEACE. Doing well. Heading to Vatican &amp; Pope
We stand in absolute solidarity with the people of the United Kingdom. 
"#RiyadhSummit #POTUSAbroadSpeech transcript at Arab Islamic American Summit""Thank you to the BRAVE servicemen &amp; women who have served and continue to serve the United States- our true HEROES… """
Great to be in Riyadh Saudi Arabia. Looking forward to the afternoon and evening ahead. #POTUSAbroad 
"#WeeklyAddressGetting ready for my big foreign trip. Will be strongly protecting American interests - that's what I like to do!"""
President Donald J. Trump Proclaims 5/14/2017 through 5/20/2017 as #PoliceWeek
"A great honor to welcome President Juan Manuel Santos of Colombia to the White House today!With all of the illegal acts that took place in the Clinton campaign &amp; Obama Administration there was never a special counsel appointed!"""
This is the single greatest witch hunt of a politician in American history!
With all of the illegal acts that took place in the Clinton campaign &amp; Obama Administration there was never a special councel appointed!
It was a great honor to welcome the President of Turkey Recep Tayyip Erdogan
U.S. Industrial Production Surged in April' 
I have been asking Director Comey &amp; others from the beginning of my administration
...to terrorism and airline flight safety. Humanitarian reasons plus I want Russia to greatly step up their fight against ISIS &amp; terrorism.
As President I wanted to share with Russia (at an openly scheduled W.H. meeting) which I have the absolute right to do facts pertaining....
#PeaceOfficersMemorialDay and
Today I delivered remarks at the 36th Annual National Peace Officers' Memorial Service.
We
"#WeeklyAddressChina just agreed that the U.S. will be allowed to sell beef and other major products"""
When James Clapper himself and virtually everyone else with knowledge of the witch hunt
James Comey better hope that there are no tapes of our conversations before he starts leaking to the press!
...Maybe the best thing to do would be to cancel all future press briefings and hand out written responses for the sake of accuracy???
As a very active President with lots of things happening it is not possible for my surrogates to stand at podium with perfect accuracy!....
The Fake Media is working overtime today!
Again the story that there was collusion between the Russians &amp; Trump campaign was fabricated by Dems as an excuse for losing the election.
Yesterday on the same day- I had meetings with Russian Foreign Minister Sergei Lavrov and the FM of Ukraine
Russia must be laughing up their sleeves watching as the U.S. tears itself apart over a Democrat EXCUSE for losing the election.
We finally agree on something Rosie. 
Presidential Executive Order on the Establishment of Presidential Advisory Commission on Election Integrity'
Presidential Executive Order on Strengthening the Cybersecurity of Federal Networks and Critical Infrastructure'… 
The Democrats should be ashamed. This is a disgrace!
Dems have been complaining for months &amp; months about Dir. Comey. Now that he has been fired they PRETEND to be aggrieved. Phony hypocrites!
caught he cried like a baby and begged for forgiveness...and now he is judge &amp; jury. He should be the one who is investigated for his acts.
years as a pol in Connecticut
Watching Senator Richard Blumenthal speak of Comey is a joke. Richie devised one of the greatest military frauds in U.S. history. For....
Comey lost the confidence of almost everyone in Washington Republican and Democrat alike. When things calm down
James Comey will be replaced by someone who will do a far better job bringing back the spirit and prestige of the FBI.
The Democrats have said some of the worst things about James Comey including the fact that he should be fired
Cryin' Chuck Schumer stated recently I do not have confidence in him (James Comey) any longer. Then acts so indignant. #draintheswamp
Manufacturing openings hires rise to highest levels of the recovery'
It was an honor to welcome the Teachers of the Year to the WH last month. Today we honor and thank all teachers!… 
Biggest story today between Clapper &amp; Yates is on surveillance. Why doesn't the media report on this? #FakeNews!
The Russia-Trump collusion story is a total hoax when will this taxpayer funded charade end?
Sally Yates made the fake media extremely unhappy today --- she said nothing but old news!
Director Clapper reiterated what everybody including the fake media already knows- there is no evidence of collusion w/ Russia and Trump.
Ask Sally Yates under oath
Ask Sally Yates under oath
General Flynn was given the highest security clearance by the Obama Administration - but the Fake News seldom likes talking about that.
Rexnord of Indiana made a deal during the Obama Administration to move to Mexico. Fired their employees. Tax product big that's sold in U.S.
Congratulations to Emmanuel Macron on his big win today as the next President of France. I look very much forward to working with him!
Republican Senators will not let the American people down! ObamaCare premiums and deductibles are way up - it was a lie and it is dead!
When will the Fake Media ask about the Dems dealings with Russia &amp; why the DNC wouldn't allow the FBI to check their server or investigate?
The reason I am staying in Bedminster N. J.
Great jobs report today - It is all beginning to work!
Why is it that the Fake News rarely reports Ocare is on its last legs and that insurance companies are fleeing for their lives? It's dead!
Wow the Fake News media did everything in its power to make the Republican Healthcare victory look as bad as possible.Far better than Ocare!
"#WeeklyAddressJOBS JOBS"""
Of course the Australians have better healthcare than we do --everybody does. ObamaCare is dead! But our healthcare will soon be great.
Rather than causing a big disruption in N.Y.C. I will be working out of my home in Bedminster
Big win in the House - very exciting! But when everything comes together with the inclusion of Phase 2 we will have truly great healthcare!
It was a GREAT day for the United States of America! This is a great plan that is a repeal &amp; replace of ObamaCare.… 
If victorious Republicans will be having a big press conference at the beautiful Rose Garden of the White House immediately after vote!
Insurance companies are fleeing ObamaCare - it is dead. Our healthcare plan will lower premiums &amp; deductibles - and be great healthcare!
I am watching the Democrats trying to defend the you can keep you doctor you can keep your plan &amp; premiums will go down ObamaCare lie.
Beautiful evening with Religious Leaders here at the WH last night. Join us now for a #NationalDayofPrayer LIVE:… 
Death spiral!
The Fake News media is officially out of control. They will do or say anything in order to get attention - never been a time like this!
...allegations of unmasking Trump transition officials. Not good!
Susan Rice the former National Security Advisor to President Obama
An honor to host President Mahmoud Abbas at the WH today. Hopefully something terrific could come out it between th… 
...Trump/Russia story was an excuse used by the Democrats as justification for losing the election. Perhaps Trump just ran a great campaign?
FBI Director Comey was the best thing that ever happened to Hillary Clinton in that he gave her a free pass for many bad deeds! The phony...
Congratulations to the winners of the Commander-in-Chief's Trophy the great Air Force Falcons!
either elect more Republican Senators in 2018 or change the rules now to 51%. Our country needs a good shutdown in September to fix mess!
The reason for the plan negotiated between the Republicans and Democrats is that we need 60 votes in the Senate which are not there! We....
President Andrew Jackson who died 16 years before the Civil War started
#ICYMI- On Saturday I signed two EO's to help keep jobs &amp; wealth in our country.
This month we celebrate the contributions of Asian Americans &amp; Pacific Islanders that enrich our Nation. 
...healthcare plan is on its way. Will have much lower premiums &amp; deductibles while at the same time taking care of pre-existing conditions!
You can't compare anything to ObamaCare because ObamaCare is dead. Dems want billions to go to Insurance Companies to bail out donors....New
The Democrats without a leader
Big excitement last night in the Great State of Pennsylvania! Fantastic crowd and people. MAKE AMERICA GREAT AGAIN!
Mainstream (FAKE) media refuses to state our long list of achievements including 28 legislative signings
Looking forward to RALLY in the Great State of Pennsylvania tonight at 7:30. Big crowd big energy!
North Korea disrespected the wishes of China &amp; its highly respected President when it launched though unsuccessfully
We are making tremendous progress with the V. A. There has never been so much done so quickly and we have just started. We love our VETS!
As families prepare for summer vacations in our National Parks - Democrats threaten to close them and shut down the government. Terrible!
Democrats used to support border security — now they want illegals to pour through our borders.
"Democrats jeopardizing the safety of our troops to bail out their donors from insurance companies. It is time to put #AmericaFirstWhat's more important? Rebuilding our military - or bailing out insurance companies? Ask the Democrats."""
I promise to rebuild our military and secure our border. Democrats want to shut down the government. Politics!
I want to help our miners while the Democrats are blocking their healthcare.
The Democrats want to shut government if we don't bail out Puerto Rico and give billions to their insurance companies for OCare failure. NO!
...subject to the fact that if we do not reach a fair deal for all we will then terminate NAFTA. Relationships are good-deal very possible!
I received calls from the President of Mexico and the Prime Minister of Canada asking to renegotiate NAFTA rather than terminate. I agreed..
Democrats are trying to bail out insurance companies from disastrous #ObamaCare and Puerto Rico with your tax dollars. Sad!
A great great honor to welcome &amp; recognize the National Teacher of the Year as well as the Teacher of the Year fro… 
Today I signed an Executive Order on Enforcing Statutory Prohibitions on Federal Control of Education. EO:… 
The U.S. recorded its slowest economic growth in five years (2016). GDP up only 1.6%. Trade deficits hurt the economy very badly.
...the Ninth Circuit which has a terrible record of being overturned (close to 80%). They used to call this judge shopping! Messy system.
Out of our very big country with many choices
First the Ninth Circuit rules against the ban &amp; now it hits again on sanctuary cities-both ridiculous rulings. See you in the Supreme Court!
Presidential Executive Order on Promoting Agriculture and Rural Prosperity in America'
Remarks at the United States Holocaust Memorial Museum's National Days of Remembrance.
Don't let the fake media tell you that I have changed my position on the WALL. It will get built and help stop drugs human trafficking etc.
Canada has made business for our dairy farmers in Wisconsin and other border states very difficult. We will not stand for this. Watch!
Today I signed the Holocaust Remembrance Proclamation: #ICYMI- My statement last night at… 
If our healthcare plan is approved you will see real healthcare and premiums will start tumbling down. ObamaCare is in a death spiral!
....the wall is not built which it will be
#CongratsPeggy! 
The Wall is a very important tool in stopping drugs from pouring into our country and poisoning our youth (and many others)! If
The two fake news polls released yesterday ABC &amp; NBC
...popular vote. ABC News/Washington Post Poll (wrong big on election) said almost all stand by their vote on me &amp; 53% said strong leader.
New polls out today are very good considering that much of the media is FAKE and almost always negative. Would still beat Hillary in .....
Eventually but at a later date so we can get started early
The Democrats don't want money from budget going to border wall despite the fact that it will stop drugs and very bad MS 13 gang members.
ObamaCare is in serious trouble. The Dems need big money to keep it going - otherwise it dies far sooner than anyone would have thought.
Very interesting election currently taking place in France.
I am committed to keeping our air and water clean but always remember that economic growth enhances environmental protection. Jobs matter!
Today on Earth Day we celebrate our beautiful forests
Big TAX REFORM AND TAX REDUCTION will be announced next Wednesday.
Next Saturday night I will be holding a BIG rally in Pennsylvania. Look forward to it!
Getting ready to visit Walter Reed Medical Center with Melania. Looking forward to seeing our bravest and greatest Americans!
After 5 SB victories since 2002 it was my honor to give Bob Kraft
Presidential Executive Order on Identifying and Reducing Tax Regulatory Burdens'
WELCOME HOME AYA!
China is very much the economic lifeline to North Korea so while nothing is easy
No matter how much I accomplish during the ridiculous standard of the first 100 days &amp; it has been a lot (including S.C.)
Another terrorist attack in Paris. The people of France will not take much more of this. Will have a big effect on presidential election!
A great honor to host PM Paolo Gentiloni of Italy at the White House this afternoon! #ICYMI- Joint Press Conference… 
We're going to use American steel we're going to use American labor
"#BuyAmericanHireAmericanDems failed in Kansas and are now failing in Georgia. Great job Karen Handel! It is now Hollywood vs. Georgia on June 20th."""
Despite major outside money FAKE media support and eleven Republican candidates
"#BuyAmericanHireAmericanRepublicans must get out today and VOTE in Georgia 6. Force runoff and easy win! Dem Ossoff will raise your taxes-very bad on crime &amp; 2nd A."""
Democrat Jon Ossoff would be a disaster in Congress. VERY weak on crime and illegal immigration bad for jobs and wants higher taxes. Say NO
The weak illegal immigration policies of the Obama Admin. allowed bad MS 13 gangs to form in cities across U.S. We are removing them fast!
With eleven Republican candidates running in Georgia (on Tuesday) for Congress a runoff will be a win. Vote R for lower taxes &amp; safety!
See you tomorrow Wisconsin!
TRUMP APPROVAL HITS 50%
The super Liberal Democrat in the Georgia Congressioal race tomorrow wants to protect criminals allow illegal immigration and raise taxes!
The Fake Media (not Real Media) has gotten even worse since the election. Every story is badly slanted. We have to hold them to the truth!
A great book for your reading enjoyment: REASONS TO VOTE FOR DEMOCRATS by Michael J. Knowles.
North Korea is behaving very badly. They have been playing the United States for years. China has done little to help!
Happy Lá Fheile Phadraig to all of my great Irish friends!
My representatives had a great meeting w/ the Hispanic Chamber of Commerce at the WH today. Look forward to tremendous growth &amp; future mtgs!
Great progress on healthcare. Improvements being made - Republicans coming together!
A budget that puts #AmericaFirst must make safety its no. 1 priority—without safety there can be no prosperity: 
Thank you Nashville Tennessee! 
In Nashville Tennessee! Lets MAKE AMERICA GREAT AGAIN! 
"Thank you Andrew Jackson! #POTUS7 #USACEO's most optimistic since 2009. It will only get better as we continue to slash unnecessary regulations and when we begin our big tax cut!"""
Looking forward to a big rally in Nashville Tennessee
Will be going to Detroit Michigan (love)
Does anybody really believe that a reporter who nobody ever heard of
Great optimism in America – and the results will be even better! 
JOBS JOBS
Proud to welcome our great Cabinet this afternoon for our first meeting. Unfortunately 4 seats were empty because S… 
ObamaCare is imploding. It is a disaster and 2017 will be the worst year yet by far! Republicans will come together and save the day.
It is amazing how rude much of the media is to my very hard working representatives. Be nice you will do much better!
We are making great progress with healthcare. ObamaCare is imploding and will only get worse. Republicans coming together to get job done!
"U.S. Consumer Comfort Just Reached Its Highest Level in a Decade'Despite what you hear in the press healthcare is coming along great. We are talking to many groups and it will end in a beautiful picture!"""
Great news. We are only just beginning. Together we are going to #MAGA! 
LinkedIn Workforce Report: January and February were the strongest consecutive months for hiring since August and September 2015
On International Women's Day join me in honoring the critical role of women here in America &amp; around the world.
I have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy.
Don't let the FAKE NEWS tell you that there is big infighting in the Trump Admin. We are getting along great and getting major things done!
I am working on a new system where there will be competition in the Drug Industry. Pricing for the American people will come way down!
Don't worry getting rid of state lines
For eight years Russia ran over President Obama got stronger and stronger
Our wonderful new Healthcare Bill is now out for review and negotiation. ObamaCare is a complete and total disaster - is imploding fast!
122 vicious prisoners released by the Obama Administration from Gitmo
Buy American &amp; hire American are the principles at the core of my agenda which is: JOBS
There is an incredible spirit of optimism sweeping the country right now—we're bringing back the JOBS! 
45 000 construction &amp; manufacturing jobs in the U.S. Gulf Coast region. $20 billion investment. We are already winning again
Buy American &amp; hire American are the principals at the core of my agenda which is: JOBS
President Trump Congratulates Exxon Mobil for Job-Creating Investment Program'
Thank you for the great rallies all across the country. Tremendous support. Make America Great Again!
Is it true the DNC would not allow the FBI access to check server or other equipment after learning it was hacked? Can that be possible?
Arnold Schwarzenegger isn't voluntarily leaving the Apprentice he was fired by his bad (pathetic) ratings
How low has President Obama gone to tapp my phones during the very sacred election process. This is Nixon/Watergate. Bad (or sick) guy!
I'd bet a good lawyer could make a great case out of the fact that President Obama was tapping my phones in October just prior to Election!
Is it legal for a sitting President to be wire tapping a race for president prior to an election? Turned down by court earlier. A NEW LOW!
Just out: The same Russian Ambassador that met Jeff Sessions visited the Obama White House 22 times and 4 times last year alone.
Terrible! Just found out that Obama had my wires tapped in Trump Tower just before the victory. Nothing found. This is McCarthyism!
The first meeting Jeff Sessions had with the Russian Amb was set up by the Obama Administration under education program for 100 Ambs......
MAKE AMERICA GREAT AGAIN! 
I hereby demand a second investigation after Schumer
I hearby demand a second investigation after Schumer
We must fix our education system for our kids to Make America Great Again. Wonderful day at Saint Andrew in Orlando. 
I hear by demand a second investigation after Schumer
Weekly Address
It is so pathetic that the Dems have still not approved my full Cabinet.
Nick Adams new book Green Card Warrior
...is all of the illegal leaks of classified and other information. It is a total witch hunt!
